Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
437.55,335.71,104.41,268.51,574.84,323.18
437.57,332.06,102.11,263.06,559.04,312.68
437.6,347.18,109.41,272.61,585.94,325.38
437.62,340.53,99.412,270.41,591.04,316.38
437.64,352.7,103.91,277.51,603.54,337.68
437.67,343.67,97.912,269.11,591.34,326.68
437.69,355.14,108.11,282.46,603.64,334.88
437.72,350.61,104.81,275.16,593.44,336.18
437.74,359.58,113.41,284.86,608.64,337.48
437.76,357.98,102.81,279.41,620.04,346.98
437.79,368.44,114.01,289.31,631.14,348.48
437.81,364.63,106.11,288.26,623.74,344.18
437.84,373.35,108.11,295.01,639.84,364.98
437.86,367.95,100.21,278.16,637.84,348.48
437.88,396.56,124.91,310.76,663.94,378.58
437.91,380.43,108.51,298.21,647.44,353.18
437.93,387.44,112.11,307.86,662.34,370.58
437.96,384.26,109.91,296.96,655.64,357.38
437.98,397.18,116.21,300.61,676.84,364.98
438,395.63,115.71,312.71,691.64,378.38
438.03,405.43,113.31,313.06,697.24,378.88
438.05,396.1,110.91,311.96,677.04,374.18
438.08,458.65,180.61,380.21,770.54,465.18
438.1,406.52,107.01,319.16,699.74,381.18
438.12,430.18,131.11,336.71,738.34,406.28
438.15,414.35,109.11,324.96,717.14,388.58
438.17,425.19,116.71,319.51,730.84,397.58
438.2,425.78,112.81,323.56,730.74,394.28
438.22,432.42,122.61,335.01,726.74,411.88
438.24,422.46,105.41,324.61,734.84,396.48
438.27,442.8,118.41,338.91,743.44,417.78
438.29,432.31,114.81,337.41,758.14,417.28
438.31,451.56,123.31,334.21,764.44,423.28
438.34,446.82,117.81,341.66,772.64,419.48
438.36,459.72,122.81,342.86,765.94,430.58
438.39,454.54,123.51,354.21,777.64,420.18
438.41,464.36,129.31,353.36,789.14,420.18
438.44,461.25,113.71,347.26,776.94,431.58
438.46,473.08,133.81,354.76,809.24,445.68
438.48,466.93,121.91,354.26,793.44,432.18
438.51,485.52,130.21,368.26,825.54,453.18
438.53,475.1,119.71,365.11,798.24,448.38
438.55,492.2,130.71,363.36,822.94,467.68
438.58,488.87,117.01,370.31,830.74,469.38
438.6,498.47,130.61,372.96,841.64,477.38
438.63,495.6,121.41,368.36,846.44,456.28
438.65,507.21,127.11,375.61,856.44,465.88
438.67,506.11,119.21,383.71,866.74,476.78
438.7,523.2,138.41,381.21,878.84,493.38
438.72,516.79,128.21,385.81,869.74,476.58
438.75,533.44,138.01,392.51,899.34,485.88
438.77,524.66,130.81,386.76,880.94,490.28
438.79,534.41,132.51,395.61,900.04,489.48
438.82,537.58,128.71,399.06,910.34,505.98
438.84,549.01,137.81,402.26,926.94,505.78
438.86,550.91,135.51,412.91,920.14,510.68
438.89,560,135.31,415.01,937.94,511.28
438.91,560.77,134.31,408.06,944.54,516.08
438.94,570.99,144.61,408.76,951.64,533.08
438.96,561.92,131.61,414.26,929.94,529.18
438.98,580.69,143.61,428.31,947.34,541.68
439.01,580.5,129.11,420.76,966.84,534.98
439.03,586.46,142.61,428.86,969.94,545.78
439.05,587.59,136.61,435.21,977.94,545.48
439.08,602.48,152.51,440.76,997.44,564.88
439.1,605.56,146.91,440.51,996.54,555.98
439.13,614.34,146.61,446.01,1001.9,567.58
439.15,610.15,143.21,443.26,996.84,547.58
439.17,624.15,151.21,450.96,1024.2,585.88
439.2,621.39,137.11,453.21,1015.4,567.98
439.22,639.69,156.31,461.11,1046.5,595.88
439.25,628.77,139.21,457.46,1040,566.68
439.27,648.86,152.51,463.66,1069.1,601.68
439.29,642.43,142.51,460.11,1061.2,592.68
439.32,658.47,156.21,470.26,1066.8,597.88
439.34,650.89,152.21,474.11,1072.3,597.28
439.36,674.86,152.71,474.16,1091.3,606.68
439.39,662.79,137.91,470.76,1064.8,613.78
439.41,679.07,157.51,479.61,1100.9,625.08
439.44,681.53,148.41,471.26,1096.9,620.88
439.46,688.63,154.01,482.21,1099.2,630.18
439.48,688.87,152.01,489.61,1110.9,647.08
439.51,705.51,161.81,495.71,1136.9,643.78
439.53,702.04,152.81,495.46,1115.3,645.48
439.55,719.91,171.91,503.26,1136.9,665.98
439.58,713.59,156.31,501.56,1148.3,651.18
439.6,732.13,167.51,507.86,1152.7,673.28
439.63,724.29,161.81,513.51,1149.9,669.58
439.65,744.9,171.71,521.26,1167.3,671.28
439.67,738,161.61,517.76,1161.9,681.48
439.7,757.9,177.61,532.01,1192.6,691.68
439.72,747.1,164.41,528.26,1189.2,683.78
439.74,776.83,175.01,531.71,1207.2,694.88
439.77,767.57,167.71,530.36,1199.1,700.98
439.79,792.12,188.31,556.81,1217.2,720.68
439.81,777.27,169.11,538.26,1205.6,720.18
439.84,790.63,173.51,534.26,1228.5,717.38
439.86,793.34,169.81,553.11,1228.9,733.38
439.89,814.02,187.91,561.61,1242.4,751.78
439.91,809.87,171.61,548.56,1234.9,743.88
439.93,828.79,194.01,568.36,1248.7,760.38
439.96,815.78,185.01,552.76,1249.7,769.98
439.98,839.87,188.21,569.31,1274.5,776.18
440,829.51,179.81,567.26,1256.1,744.98
440.03,848.91,192.71,576.71,1306.9,770.48
440.05,847,182.11,579.01,1282,780.68
440.07,890.17,231.01,619.01,1356.9,834.48
440.1,867.27,184.81,579.41,1317.1,779.58
440.12,885.1,195.01,598.46,1320.7,790.38
440.15,886.69,192.41,595.31,1327.5,813.78
440.17,899.26,203.51,604.16,1332.7,831.48
440.19,882.86,193.81,600.36,1320.9,806.78
440.22,912.58,201.51,605.56,1343.2,861.88
440.24,909.79,190.81,606.26,1332.8,819.68
440.26,923.58,203.51,619.01,1350.2,848.38
440.29,922.18,192.01,609.91,1354.8,850.08
440.31,936.63,204.61,625.21,1369.7,865.08
440.34,931.73,195.61,622.71,1377.7,862.88
440.36,949.35,203.51,630.76,1386.3,889.78
440.38,954.15,197.61,628.56,1404,856.28
440.41,964.6,213.71,642.61,1434.5,885.78
440.43,970.53,226.61,651.16,1414.9,906.28
440.45,977.5,209.51,635.01,1417.5,887.18
440.48,984.55,209.21,637.71,1394,891.98
440.5,991.29,215.51,656.41,1428.5,911.08
440.52,987.17,212.31,645.16,1413.9,906.78
440.55,1012.2,220.81,652.81,1466.1,936.28
440.57,1005.8,213.81,659.96,1430,918.28
440.6,1019.8,231.31,658.01,1456.9,934.08
440.62,1019.4,220.21,665.96,1462.7,929.08
440.64,1035.5,223.81,668.41,1476.2,968.48
440.67,1036.3,219.51,670.16,1451.5,960.88
440.69,1047.8,233.01,672.11,1482.5,954.08
440.71,1043.4,219.31,673.96,1455.1,961.78
440.74,1129.7,307.41,775.41,1578.2,1077.1
440.76,1067.4,231.41,691.96,1491,985.18
440.78,1083.3,238.81,692.51,1485,996.58
440.81,1078.8,226.21,694.01,1476.1,993.98
440.83,1097.3,240.31,698.01,1508.8,983.18
440.86,1097.6,231.81,691.76,1495.8,1018.3
440.88,1159.6,318.21,777.41,1600.2,1086.1
440.9,1105.9,236.71,713.71,1490.8,1016.6
440.93,1122.7,249.21,712.36,1538.5,1026.1
440.95,1122.3,233.21,714.86,1523.9,1037.1
440.97,1148.9,251.81,719.31,1539.8,1045.7
441,1130.9,231.61,707.96,1531.2,1056.4
441.02,1157.2,253.21,734.51,1534.9,1051
441.04,1147.4,251.71,716.11,1530.9,1049
441.07,1156.5,253.31,735.36,1564,1083.7
441.09,1159.7,257.61,722.71,1556.8,1078.2
441.12,1178.7,262.31,739.91,1545.9,1096.7
441.14,1178.2,253.91,745.11,1562.7,1103.8
441.16,1191,260.11,746.71,1580.3,1091.2
441.19,1184.3,263.11,726.51,1550.7,1113.8
441.21,1202.4,261.71,747.81,1583.1,1102
441.23,1201.5,257.01,744.71,1561.2,1096.5
441.26,1216.6,271.21,753.91,1588,1114
441.28,1226.1,264.11,753.21,1561,1134.7
441.3,1234.1,280.81,764.01,1585.6,1142.6
441.33,1227.9,262.91,767.26,1583.8,1128.9
441.35,1248,275.21,769.91,1591.5,1169
441.37,1239.5,255.51,770.01,1590.9,1152.3
441.4,1267.1,283.31,773.86,1611.8,1169.1
441.42,1259.8,269.31,784.16,1612.9,1164.4
441.44,1280.5,287.51,783.26,1595.8,1179.2
441.47,1284.5,277.11,781.41,1622.8,1180.8
441.49,1301.4,292.01,786.26,1635.5,1198.5
441.51,1283.9,270.11,773.26,1602.8,1178.7
441.54,1301.8,287.71,784.71,1611.9,1228.3
441.56,1296.8,282.61,788.26,1608.2,1214.1
441.58,1314,290.41,792.46,1624.1,1230.3
441.61,1311.7,288.51,799.26,1629.2,1229.4
441.63,1330.4,286.31,805.26,1643.5,1221.5
441.66,1331.5,291.91,810.01,1624.6,1246.5
441.68,1343.3,292.01,811.26,1638.6,1246.4
441.7,1336.4,290.11,822.46,1613.3,1256.7
441.73,1357.9,302.31,813.16,1672.1,1257.2
441.75,1349.3,292.21,817.86,1634.6,1252.3
441.77,1372.7,315.81,823.26,1671,1296
441.8,1365.6,302.11,820.46,1652,1270.1
441.82,1385.9,306.31,821.16,1632.9,1295.3
441.84,1376.1,305.61,835.31,1643.1,1290.7
441.87,1396.9,310.41,835.96,1665.6,1305.9
441.89,1394.2,301.01,830.46,1649.6,1292.3
441.91,1400.4,310.91,832.86,1644.1,1292.8
441.94,1398.5,301.61,843.21,1625.9,1312.8
441.96,1424,317.31,852.21,1656.6,1327.7
441.98,1408.1,302.31,844.81,1641.9,1317.3
442.01,1426.7,310.01,845.56,1657.9,1329.9
442.03,1423.6,310.31,843.86,1646.7,1335.3
442.06,1432.3,311.51,848.56,1649.4,1329.3
442.08,1430.7,304.31,855.26,1629.2,1345.4
442.1,1462.9,339.21,871.86,1680,1356.2
442.13,1434.2,319.71,849.51,1648.2,1352.7
442.15,1460.4,344.81,877.46,1689.2,1382.8
442.17,1447.3,320.21,853.61,1671.8,1350.4
442.19,1471.3,338.41,856.86,1666.7,1382.8
442.22,1457.8,331.11,862.66,1659.9,1365
442.24,1486,340.51,872.91,1662.6,1403.1
442.27,1472.5,324.31,870.26,1655.7,1396.9
442.29,1490.5,334.21,878.86,1668.2,1403.3
442.31,1472.2,327.91,862.36,1634.4,1385.5
442.34,1497.5,331.21,878.76,1645.8,1396.4
442.36,1485.4,332.31,866.71,1664.4,1383.3
442.38,1501.8,334.81,880.16,1661.3,1411.2
442.41,1485.1,337.61,875.16,1636.8,1419.2
442.43,1506.5,343.21,874.51,1677.9,1431.3
442.45,1498,329.71,877.71,1639,1408.9
442.48,1526.2,349.41,902.21,1690.3,1439.6
442.5,1508.4,336.71,875.61,1641.5,1429.5
442.52,1532.2,348.51,883.91,1637.3,1451.7
442.55,1516.9,333.91,884.01,1631.2,1448.6
442.57,1536.3,346.11,895.51,1652.4,1441
442.59,1522.2,325.41,886.36,1634.2,1446.3
442.62,1534.7,352.61,893.26,1649,1450.9
442.64,1532.5,345.51,880.41,1644.1,1443.2
442.66,1546.1,354.21,893.66,1642.1,1480.8
442.69,1541.5,342.31,894.21,1640.7,1471.2
442.71,1553,357.21,896.11,1671.2,1484.1
442.73,1539.8,347.41,889.86,1612.6,1466.8
442.76,1551.8,363.01,896.76,1630.5,1490.5
442.78,1543.3,356.61,898.06,1601.9,1469.9
442.8,1564.8,366.01,893.66,1630.4,1480.9
442.83,1556.2,361.11,918.01,1629.9,1474.6
442.85,1562.7,373.41,899.16,1640.6,1466.7
442.87,1551.9,350.41,889.51,1612.7,1461
442.9,1582.6,395.41,924.66,1624,1505.3
442.92,1556.2,352.51,892.46,1608.3,1468.6
442.94,1572.3,367.41,905.46,1622.2,1507.8
442.97,1565,373.21,905.41,1616.2,1491.1
442.99,1573.9,370.31,911.91,1618.6,1506.2
443.01,1561.3,343.41,908.96,1597.3,1490
443.04,1579.2,374.51,917.26,1608.2,1518.6
443.06,1572.1,370.41,910.46,1583.4,1510.8
443.08,1586.7,375.11,920.96,1595.8,1523.1
443.11,1575.7,371.41,902.01,1587,1511.2
443.13,1585.7,371.21,900.21,1581.1,1520.1
443.15,1574.6,363.51,912.36,1566,1500
443.18,1589.1,392.11,929.76,1606.2,1545.7
443.2,1571.6,364.81,896.01,1558.4,1513.5
443.22,1585,381.01,912.36,1577.6,1530.7
443.25,1584.7,369.31,916.86,1581.4,1509.4
443.27,1595.7,387.61,925.71,1569.1,1517.9
443.29,1594.1,386.71,930.71,1565,1537.2
443.32,1604.2,388.71,931.46,1557.5,1539.9
443.34,1578,360.01,907.51,1526.7,1516.1
443.36,1608.9,399.31,925.16,1580.8,1560.6
443.39,1578,369.71,913.71,1517.4,1522.5
443.41,1596.9,393.61,922.01,1565.4,1538.1
443.43,1583.6,377.81,910.36,1546.4,1525.5
443.46,1601.3,380.31,912.11,1530,1539.8
443.48,1591,381.91,919.81,1543.5,1546
443.5,1598.3,385.91,917.51,1519.6,1549.8
443.53,1572.9,376.91,918.96,1522.6,1524.4
443.55,1586.4,374.81,915.61,1500.9,1519.1
443.57,1580.3,379.01,905.51,1508.5,1516
443.6,1596.4,393.61,909.86,1529,1552.1
443.62,1581,376.21,898.81,1500.9,1528.8
443.64,1600.6,406.11,930.61,1524,1548.3
443.67,1744.1,584.51,1158.5,1737.1,1782.1
443.69,1589.9,384.61,902.71,1512.1,1531.9
443.71,1581.3,375.31,908.26,1473,1529.2
443.74,1590.2,387.21,911.06,1497.7,1540.5
443.76,1566.9,380.91,899.96,1451.3,1502.9
443.78,1584.2,386.51,911.76,1482.2,1514.6
443.81,1573.5,367.21,904.41,1462.3,1509.3
443.83,1591.1,390.71,911.86,1474.8,1529.1
443.85,1624.8,434.51,976.86,1538.5,1582.8
443.88,1580,387.11,906.41,1455.9,1528.4
443.9,1571.5,369.11,888.31,1448.4,1511.6
443.92,1582.6,391.31,899.96,1450,1526.6
443.94,1563.8,382.21,894.66,1434.1,1501.5
443.97,1574.1,381.51,897.06,1472.3,1509.7
443.99,1557.6,387.41,905.46,1420.8,1500.3
444.01,1573.1,381.21,906.61,1451.3,1533.1
444.04,1549.7,367.91,892.01,1417.5,1524
444.06,1566.8,380.61,894.66,1419.5,1534.1
444.08,1551.3,377.21,896.26,1408.8,1521.6
444.11,1557.7,374.41,908.96,1397.3,1524.7
444.13,1549,376.31,900.26,1404.5,1526.5
444.15,1568.3,394.21,905.96,1410.4,1524.9
444.18,1534.3,379.21,892.26,1379.2,1495
444.2,1546.9,382.51,891.96,1412.1,1488.1
444.22,1535.2,374.91,884.01,1380.3,1471.3
444.25,1534,396.41,887.66,1379.5,1509.8
444.27,1528.5,384.61,871.61,1374.1,1481.6
444.29,1545.9,393.31,883.96,1366.1,1497.2
444.31,1529.9,390.91,903.61,1369.1,1497.8
444.34,1532.8,379.11,888.36,1360.4,1477.2
444.36,1524.2,379.31,873.56,1366.2,1479.2
444.38,1524.5,387.41,884.66,1361.3,1479.1
444.41,1513.6,375.31,874.91,1345.7,1479.7
444.43,1507.5,380.51,864.56,1341.2,1469.6
444.45,1494.2,373.61,874.41,1327.1,1454.1
444.48,1511.5,385.31,893.31,1347.4,1496.3
444.5,1501.7,385.81,882.36,1328.5,1472.3
444.52,1500.8,380.31,872.61,1346.9,1462.6
444.55,1479.3,373.71,872.21,1312.5,1469.9
444.57,1496.3,371.31,878.26,1318.2,1458
444.59,1468.3,368.51,855.81,1298.8,1443.7
444.62,1489.2,377.41,861.51,1297.9,1442.9
444.64,1474,375.21,855.06,1283.5,1461
444.66,1479.1,376.31,867.96,1295.7,1446.7
444.69,1460.8,366.91,855.76,1295.2,1428.3
444.71,1473.9,386.31,859.56,1290.1,1447.4
444.73,1461.1,362.61,859.31,1274.6,1435.8
444.75,1474.5,378.11,855.66,1278.2,1429
444.78,1446.6,373.41,836.91,1264.1,1400.7
444.8,1468.8,394.91,864.51,1272.7,1453.5
444.82,1433.3,367.21,848.41,1242.5,1403.4
444.85,1446.5,372.41,837.71,1228.8,1413.4
444.87,1425.2,363.31,830.06,1210.6,1408.2
444.89,1451.7,379.41,858.21,1252.3,1421.5
444.92,1428.9,369.11,847.21,1244.4,1390.3
444.94,1432.5,375.31,847.06,1239.9,1416.2
444.96,1413,367.51,832.21,1208.7,1374.4
444.99,1415.9,362.51,828.06,1202.2,1390
445.01,1397,353.41,830.86,1200.8,1380.5
445.03,1404.5,375.01,827.26,1206.7,1411.7
445.06,1388.4,358.91,822.36,1183.4,1370.2
445.08,1396.6,361.41,814.56,1183.8,1376.1
445.1,1388.4,361.51,810.46,1184.4,1374.9
445.13,1399.5,371.01,826.16,1160.7,1377.2
445.15,1382.9,354.81,816.86,1155.2,1354
445.17,1385.6,362.71,823.51,1188,1353.6
445.19,1368.7,357.41,804.81,1153.8,1341.6
445.22,1376.3,365.81,824.36,1159.5,1359.8
445.24,1357.2,359.61,803.01,1145.8,1344.3
445.26,1358.8,356.51,806.76,1135.5,1347.9
445.29,1358.4,359.61,815.81,1146.1,1329.9
445.31,1351.7,362.61,798.86,1146,1315.1
445.33,1337.1,344.01,789.61,1108.6,1313.8
445.36,1338,345.51,798.06,1114.8,1325.9
445.38,1317.1,344.51,785.51,1112.4,1309.1
445.4,1332.6,352.31,797.26,1105.1,1327.1
445.42,1322.3,348.61,798.76,1117.3,1308.7
445.45,1321.8,342.91,792.06,1121.2,1293.4
445.47,1308.7,349.21,776.26,1085.3,1271.3
445.49,1311.6,347.51,787.01,1097.1,1287.7
445.52,1294.6,330.61,770.26,1087.4,1294.9
445.54,1307.6,352.81,781.41,1072.5,1310.3
445.56,1281.6,340.11,776.56,1072.5,1263.2
445.58,1291.4,342.91,775.96,1089.5,1279.8
445.61,1273,338.81,761.06,1048.6,1256.2
445.63,1282.3,348.21,768.06,1057.6,1268.8
445.65,1261.3,330.31,768.56,1052.7,1253.5
445.68,1278.1,349.31,770.71,1051.3,1267.9
445.7,1263.3,331.71,755.51,1039.6,1235.8
445.72,1262.2,336.31,768.76,1053.4,1232
445.75,1239,323.41,736.16,1028.7,1227.7
445.77,1245.7,335.81,753.11,1046,1236.9
445.79,1228.9,332.31,738.11,1020.3,1205.1
445.81,1229.8,333.91,738.81,1006.3,1206.2
445.84,1225.5,340.41,753.11,1003.2,1210.7
445.86,1232.7,340.21,739.41,1000.8,1205
445.88,1216.6,331.41,743.91,1004.1,1223.4
445.91,1224.8,341.01,751.21,1011.2,1224.3
445.93,1202.3,320.01,731.56,970.84,1175.8
445.95,1198.1,334.51,731.11,989.74,1181.5
445.98,1182.5,320.21,718.66,965.54,1181.2
446,1195.4,336.41,732.71,975.14,1164
446.02,1184.3,330.21,732.86,978.74,1179.7
446.05,1189.5,325.31,722.21,964.54,1164.8
446.07,1158.9,321.91,705.91,944.34,1161.9
446.09,1169.7,319.41,712.96,949.64,1148.9
446.11,1151.5,315.31,696.61,952.64,1145.9
446.14,1167.2,318.21,706.16,972.04,1153
446.16,1159.8,320.31,722.66,948.94,1144.7
446.18,1150.6,316.81,699.31,955.44,1136.7
446.21,1133.9,316.21,693.51,916.94,1128.4
446.23,1146.3,316.11,695.86,935.24,1132.9
446.25,1121.3,311.01,678.61,909.54,1118.4
446.27,1135.4,324.21,696.66,928.54,1130.5
446.3,1116.7,302.11,678.21,890.04,1095.7
446.32,1122.5,308.81,680.91,904.14,1101.3
446.34,1107.4,301.91,674.46,885.74,1093.6
446.37,1113.1,307.21,681.16,900.64,1095.5
446.39,1097,296.41,677.56,889.14,1064.2
446.41,1101.1,310.31,674.96,870.94,1080.2
446.44,1074.3,305.51,663.31,870.14,1065
446.46,1092.5,302.61,669.26,885.34,1058.7
446.48,1090.5,320.11,685.81,900.24,1083.7
446.5,1079.2,308.91,661.61,878.24,1080.8
446.53,1057.8,296.61,654.11,863.94,1070
446.55,1065.5,305.41,663.81,847.94,1052.6
446.57,1044.2,288.61,647.46,834.94,1028.5
446.6,1057.4,298.11,655.16,841.84,1047.4
446.62,1054.7,295.31,654.66,836.24,1051.3
446.64,1052.1,314.81,644.41,851.04,1047.5
446.66,1026.7,280.01,632.36,831.24,1018.4
446.69,1032,294.41,643.16,830.94,1021.8
446.71,1018.6,285.71,629.21,825.24,1027.2
446.73,1022.3,303.51,627.06,821.64,1008.8
446.75,1012.3,280.71,624.36,796.04,1002.1
446.78,1020.9,297.71,631.31,818.54,997.88
446.8,1001.3,292.91,619.41,806.14,992.98
446.82,1004.3,292.31,627.36,802.34,989.48
446.85,991.22,275.21,627.46,796.54,994.28
446.87,995.27,287.61,630.71,793.54,1007.6
446.89,980.31,282.11,613.01,788.34,964.08
446.92,993.12,284.11,614.76,796.14,965.58
446.94,970.08,273.41,606.81,779.04,972.28
446.96,989.23,293.11,623.36,801.54,981.88
446.98,962.74,268.31,603.51,770.24,960.88
447.01,965.5,279.11,606.56,769.84,966.78
447.03,952.88,262.91,597.51,777.54,948.48
447.05,958.54,286.61,599.26,771.24,960.08
447.07,938.55,273.01,586.01,745.04,938.68
447.1,945.25,275.81,605.01,746.84,917.18
447.12,925.96,261.81,593.01,733.24,923.28
447.14,940.62,272.31,590.21,758.64,947.58
447.17,924.16,269.61,571.26,732.34,915.98
447.19,929.17,276.41,584.76,749.44,927.28
447.21,918.02,259.21,580.66,748.74,897.68
447.24,919.91,273.01,579.96,740.54,918.58
447.26,904.09,264.61,580.26,709.64,903.68
447.28,912.83,268.51,576.76,734.04,908.48
447.3,901.23,264.71,580.81,705.64,895.18
447.33,899.83,270.51,569.06,736.64,895.18
447.35,894.55,256.81,568.71,707.74,896.58
447.37,891.39,270.41,569.16,705.54,890.78
447.39,874.62,253.11,559.31,700.14,882.78
447.42,891.75,259.21,578.96,705.74,886.48
447.44,868.52,248.31,557.36,684.84,870.48
447.46,877.57,256.71,559.91,698.54,859.98
447.49,867.01,251.11,553.41,690.64,861.08
447.51,866.75,262.01,548.11,688.94,844.08
447.53,854.82,248.31,543.81,684.54,861.98
447.55,857.79,260.41,552.31,685.14,857.38
447.58,840.26,241.61,539.31,676.54,847.28
447.6,891.22,303.01,595.56,727.04,908.28
447.62,835.07,239.71,538.01,663.34,825.38
447.64,838.92,247.61,541.06,670.94,832.88
447.67,822.66,239.51,547.01,650.64,824.18
447.69,834.58,263.11,544.51,671.14,848.18
447.71,813.97,239.81,534.41,653.64,810.28
447.74,823.92,238.71,532.36,653.14,819.18
447.76,804.69,237.11,526.16,645.94,810.58
447.78,810.94,260.41,522.96,641.44,828.58
447.8,798.21,234.01,517.11,643.64,800.78
447.83,802.85,243.01,521.66,647.14,801.88
447.85,790.85,237.21,508.61,632.84,807.28
447.87,802.75,239.01,517.31,637.84,802.98
447.89,814.02,271.91,558.51,679.84,843.78
447.92,784.63,236.11,512.61,628.14,791.28
447.94,774.4,232.61,509.26,619.44,781.48
447.96,777.02,233.71,503.66,621.34,783.38
447.99,763.93,226.21,494.51,609.04,755.18
448.01,775.2,241.01,500.01,614.84,776.98
448.03,759.02,224.91,494.36,604.54,754.18
448.05,776.63,241.41,509.96,620.44,767.48
448.08,748.3,216.91,491.26,591.74,755.78
448.1,756.73,231.21,493.11,609.84,770.48
448.12,739.01,223.61,482.56,595.54,753.78
448.14,741.59,234.11,498.31,590.54,764.58
448.17,732.61,222.81,480.71,579.34,726.68
448.19,741.66,224.31,492.56,594.34,741.38
448.21,727.9,212.31,469.81,566.04,721.58
448.24,733.01,230.51,476.51,585.64,735.58
448.26,730.26,233.71,481.81,583.34,746.18
448.28,726.82,222.31,479.71,577.14,726.28
448.3,717.58,217.01,471.41,570.24,712.18
448.33,722.29,228.01,476.36,584.94,723.08
448.35,700.56,210.11,461.31,555.14,702.88
448.37,708.59,217.91,469.66,561.14,721.18
448.39,692.04,211.61,462.31,546.04,696.68
448.42,704.27,215.61,463.46,558.04,702.98
448.44,694.86,223.31,467.91,549.34,710.68
448.46,696.89,215.11,459.11,552.24,683.78
448.49,682.29,210.61,448.96,540.64,685.88
448.51,686.95,216.11,452.21,551.14,690.68
448.53,669.29,208.11,446.96,540.54,674.98
448.55,681.91,212.11,452.81,547.94,684.88
448.58,664.91,201.41,441.61,519.24,669.78
448.6,669.96,215.21,454.61,538.24,678.88
448.62,656.39,198.31,439.66,522.64,658.68
448.64,661.6,209.71,446.31,534.14,660.18
448.67,655.03,204.51,434.86,522.64,661.98
448.69,661.92,209.41,440.46,529.34,662.18
448.71,656.1,218.31,444.16,523.64,655.58
448.73,656.33,212.81,433.26,522.44,655.28
448.76,637.23,198.71,426.91,510.34,628.18
448.78,645.57,202.91,425.56,511.44,645.28
448.8,631.34,199.01,425.16,511.54,639.98
448.82,633.98,205.61,424.51,511.34,647.88
448.85,623.51,193.11,425.86,500.54,639.58
448.87,631.18,204.81,421.41,501.24,640.78
448.89,620.26,196.91,415.61,494.84,629.38
448.92,624.86,210.41,433.71,518.24,646.08
448.94,615.3,189.11,419.11,501.94,618.48
448.96,613.44,203.41,414.06,501.54,616.68
448.98,600.49,193.51,411.96,483.54,611.48
449,616.64,206.91,417.16,501.14,628.58
449.03,596.81,191.51,402.41,484.24,612.98
449.05,612.13,203.01,414.31,500.04,621.98
449.07,598.87,195.81,408.26,484.64,610.68
449.1,607.56,199.21,412.51,485.04,606.48
449.12,590.13,187.11,398.21,459.24,594.38
449.14,596.66,203.41,401.56,477.24,599.38
449.16,578.92,189.61,391.41,454.94,587.88
449.19,590.74,195.61,392.46,478.64,586.68
449.21,577.89,192.31,398.81,449.64,591.58
449.23,586.07,196.81,391.06,464.34,579.48
449.25,571.8,186.41,390.11,459.54,575.78
449.28,575.64,197.51,392.86,469.94,584.68
449.3,564.74,180.71,384.56,456.64,562.28
449.32,569.18,193.41,387.46,463.94,583.88
449.34,553.57,183.11,377.96,446.24,561.08
449.37,563.49,192.31,394.71,452.64,578.18
449.39,550.23,178.81,375.76,432.04,549.48
449.41,561.54,199.01,392.31,453.44,587.48
449.43,543.15,184.61,367.96,440.64,544.68
449.46,553.87,193.01,387.01,452.24,569.08
449.48,535.94,182.21,365.01,430.84,537.58
449.5,551.97,196.31,388.81,446.94,560.48
449.52,531.3,178.41,370.21,422.44,542.28
449.55,539.35,192.01,374.21,438.24,548.88
449.57,526.28,172.61,365.36,424.04,540.68
449.59,534.92,186.21,362.16,437.34,544.88
449.61,525.57,180.41,357.76,429.74,540.58
449.64,525.5,180.91,360.96,432.34,525.48
449.66,519.05,170.11,355.96,419.84,518.38
449.68,523.72,186.21,364.01,426.34,542.88
449.7,516.96,176.01,355.11,422.54,518.78
449.73,519.36,180.91,362.61,410.74,538.98
449.75,508.93,180.51,350.11,413.24,523.08
449.77,523.78,200.51,369.81,441.44,539.28
449.79,497.72,168.61,344.16,406.04,509.78
449.82,511.75,180.71,351.11,412.54,511.08
449.84,499.58,175.71,354.16,403.64,510.98
449.86,508.24,173.71,352.21,411.74,519.08
449.88,493.58,177.11,337.16,408.24,503.38
449.91,497.42,180.01,339.81,413.34,510.18
449.93,479.11,158.41,336.21,399.34,497.08
449.95,490.91,177.91,340.51,400.74,499.38
449.97,475.85,169.31,327.56,383.54,493.68
450,490.19,184.01,339.51,398.64,496.38
450.02,475.28,165.91,335.46,385.54,490.98
450.04,482.16,171.11,331.86,399.94,499.08
450.06,481.3,173.61,346.71,404.84,494.78
450.09,482.99,181.51,351.91,401.64,478.38
450.11,464.15,171.71,325.31,374.64,475.68
450.13,472.09,177.41,330.26,389.84,479.78
450.15,460.74,161.81,326.06,378.24,467.08
450.18,467.54,165.11,327.71,384.34,466.08
450.2,456.37,166.81,321.01,371.94,472.08
450.22,463.7,170.91,325.51,379.24,477.18
